subject_id,race,age,income_cat,educ_cat,party,ideo,political_knowledge,y
1449,Black,45,<50K,High school or less,1,1,1,2
1450,White,68,<50K,College degree,7,2,1,7
1451,White,63,$50K-100K,Some college,1,1,0.25,7
1452,White,35,>100K,Some college,2,1,0.25,1
1453,White,31,<50K,High school or less,4,4,0.75,5
1454,White,33,>100K,Post-graduate degree,1,1,1,6
1455,Other Race/Ethnicity,27,Prefer not to say,High school or less,4,3,0.75,6
1456,Hispanic/Latino,47,<50K,High school or less,1,1,0.25,1
1457,White,26,<50K,College degree,7,2,0.75,3
1458,White,34,<50K,High school or less,1,1,0.75,7
1459,White,30,<50K,High school or less,7,1,0.5,3
1460,White,26,<50K,Some college,4,1,0.25,1
1461,Other Race/Ethnicity,66,>100K,College degree,6,2,0.5,6
1462,White,71,Prefer not to say,Some college,1,3,0.75,7
1463,Black,28,<50K,High school or less,1,2,0.25,1
1464,White,30,$50K-100K,Some college,4,3,0.25,7
1465,Black,22,$50K-100K,College degree,2,1,0.25,4
1466,White,26,<50K,Post-graduate degree,5,1,0.75,4
1467,Other Race/Ethnicity,32,<50K,High school or less,7,3,0.5,7
1468,White,36,>100K,Post-graduate degree,1,1,0.25,2
1469,White,24,$50K-100K,Some college,7,2,0.25,1
1470,White,60,<50K,Some college,6,4,0.25,4
1471,Hispanic/Latino,20,<50K,Some college,7,2,1,7
1472,Hispanic/Latino,25,<50K,High school or less,3,1,0,5
1473,White,61,<50K,High school or less,2,1,0.5,4
1474,White,48,$50K-100K,High school or less,5,1,0.75,3
1475,Black,40,<50K,Some college,1,3,0.25,7
1476,White,42,<50K,High school or less,1,3,0.25,1
1477,White,25,<50K,College degree,1,1,1,6
1478,White,40,>100K,Post-graduate degree,1,1,0.75,1
1479,White,64,$50K-100K,College degree,1,1,0.75,7
1480,White,53,$50K-100K,Post-graduate degree,6,2,0.75,4
1481,Other Race/Ethnicity,52,<50K,Some college,3,2,1,6
1482,White,70,$50K-100K,College degree,1,1,1,4
1483,Other Race/Ethnicity,52,>100K,College degree,2,1,0.5,1
1484,White,33,>100K,College degree,6,2,0.5,3
1485,White,31,<50K,High school or less,3,3,0,3
1486,White,62,$50K-100K,College degree,6,2,0.75,1
1487,White,68,<50K,High school or less,1,3,0.75,7
1488,White,50,<50K,High school or less,7,4,0.75,7
1489,White,56,Prefer not to say,High school or less,4,4,0.5,1
1490,White,74,$50K-100K,College degree,3,2,1,7
1491,White,62,>100K,College degree,6,2,0.75,4
1492,White,67,>100K,Post-graduate degree,5,3,1,4
1493,Black,70,<50K,Some college,1,4,0.5,1
1494,White,30,<50K,High school or less,5,2,0.25,3
1495,Black,40,<50K,Some college,5,3,0,1
1496,White,46,>100K,College degree,7,2,0.75,7
1497,White,68,>100K,College degree,7,2,1,7
1498,White,39,<50K,College degree,1,4,0.5,4
1499,Hispanic/Latino,22,<50K,High school or less,4,4,0,6
1500,Other Race/Ethnicity,48,<50K,College degree,2,1,1,2
1501,Other Race/Ethnicity,66,<50K,Post-graduate degree,1,1,0.5,6
1502,Black,28,<50K,College degree,1,2,0,1
1503,Other Race/Ethnicity,21,<50K,College degree,7,2,0.25,3
1504,White,68,<50K,High school or less,7,2,1,4
1505,Black,23,$50K-100K,High school or less,4,4,0.5,4
1506,White,47,<50K,High school or less,3,2,0.75,4
1507,White,36,<50K,Some college,3,3,0.25,7
1508,White,44,<50K,Some college,5,1,0.25,4
1509,Other Race/Ethnicity,41,$50K-100K,College degree,6,2,0.75,7
1510,White,69,<50K,College degree,1,1,1,4
1511,Other Race/Ethnicity,61,Prefer not to say,Some college,2,3,0.75,3
1512,Other Race/Ethnicity,34,>100K,Some college,1,1,0.75,3
1513,White,50,<50K,Some college,6,2,0.75,4
1514,White,68,>100K,College degree,6,3,1,5
1515,White,32,<50K,High school or less,3,3,0.25,2
1516,Hispanic/Latino,40,<50K,Some college,4,4,0.5,3
1517,White,81,$50K-100K,Some college,3,2,1,7
1518,White,20,<50K,High school or less,1,1,0.5,4
1519,White,29,>100K,Post-graduate degree,1,3,0.75,2
1520,Hispanic/Latino,30,>100K,Post-graduate degree,4,3,0.25,4
1521,White,44,<50K,High school or less,5,2,0.5,3
1522,White,51,<50K,High school or less,2,4,0,4
1523,Hispanic/Latino,40,$50K-100K,Some college,2,1,0.5,7
1524,White,70,$50K-100K,Some college,6,2,0.75,7
1525,White,72,<50K,Some college,7,2,1,7
1526,White,31,$50K-100K,College degree,6,3,0.75,4
1527,White,68,>100K,College degree,3,2,0.75,6
1528,Other Race/Ethnicity,25,>100K,College degree,2,3,0.75,1
1529,White,29,>100K,Post-graduate degree,1,3,0,1
1530,White,45,<50K,Some college,6,2,0,4
1531,Hispanic/Latino,34,<50K,College degree,4,3,0.75,1
1532,White,41,<50K,High school or less,3,4,0.5,5
1533,Other Race/Ethnicity,56,>100K,College degree,4,3,1,7
1534,White,32,$50K-100K,Some college,6,2,0.75,7
1535,White,53,>100K,Some college,7,2,0.75,7
1536,White,46,$50K-100K,College degree,2,2,0.25,7
1537,White,60,<50K,College degree,1,1,1,7
1538,Hispanic/Latino,36,>100K,Some college,1,2,0.25,1
1539,White,77,>100K,College degree,1,1,1,7
1540,White,33,$50K-100K,Some college,1,3,0.25,4
1541,White,61,>100K,College degree,2,3,0.75,6
1542,White,19,$50K-100K,Some college,4,4,0,7
1543,Other Race/Ethnicity,42,>100K,College degree,5,4,1,6
1544,White,72,$50K-100K,Post-graduate degree,2,3,1,5
1545,White,75,<50K,Post-graduate degree,1,3,1,2
1546,White,68,<50K,Some college,2,3,0.75,7
1547,Other Race/Ethnicity,39,$50K-100K,College degree,5,3,0.5,7
1548,White,44,$50K-100K,Post-graduate degree,5,2,0.75,3
1549,White,36,$50K-100K,High school or less,1,3,0.75,4
1550,White,50,>100K,College degree,6,2,0.5,7
1551,Black,49,$50K-100K,Some college,1,1,0.75,4
1552,White,29,$50K-100K,Some college,3,3,0,4
1553,White,19,>100K,Some college,6,3,0.75,7
1554,White,39,$50K-100K,College degree,4,1,0.25,7
1555,White,50,<50K,High school or less,6,1,1,4
1556,White,49,<50K,College degree,4,3,1,4
1557,Other Race/Ethnicity,36,<50K,High school or less,2,4,0.25,4
1558,White,27,<50K,High school or less,7,2,0.25,4
1559,White,54,<50K,Some college,6,3,0.5,7
1560,White,51,<50K,College degree,5,1,0.75,2
1561,White,19,<50K,Some college,6,2,0.75,4
1562,Black,39,<50K,Some college,4,4,0.75,7
1563,White,29,>100K,Post-graduate degree,1,2,0,1
1564,White,69,<50K,High school or less,2,1,0.75,7
1565,White,27,$50K-100K,High school or less,3,2,0.5,2
1566,White,78,<50K,Some college,2,2,1,5
1567,White,73,$50K-100K,Some college,2,4,0.75,5
1568,White,35,>100K,Post-graduate degree,2,3,0.25,3
1569,Hispanic/Latino,39,$50K-100K,High school or less,5,3,0,2
1570,White,29,>100K,Some college,7,2,0.5,6
1571,White,30,<50K,Some college,5,2,0.5,4
1572,White,23,$50K-100K,Some college,1,1,1,1
1573,White,54,<50K,Post-graduate degree,1,1,0.75,2
1574,Black,25,<50K,College degree,2,1,0.25,7
1575,Hispanic/Latino,67,<50K,College degree,7,2,1,7
1576,Other Race/Ethnicity,34,<50K,Some college,4,3,0.5,2
1577,White,67,<50K,College degree,7,2,1,7
1578,Other Race/Ethnicity,55,$50K-100K,College degree,5,3,0.5,1
1579,Other Race/Ethnicity,30,>100K,High school or less,6,2,1,7
1580,White,46,$50K-100K,College degree,3,2,0.5,6
1581,White,68,<50K,Some college,2,2,0.75,6
1582,White,64,$50K-100K,High school or less,7,2,0.5,4
1583,White,54,<50K,College degree,4,3,0.75,4
1584,Black,51,<50K,Some college,1,3,0.25,3
1585,White,42,<50K,High school or less,4,4,0.25,1
1586,Black,22,<50K,High school or less,4,4,0.25,1
1587,White,23,<50K,Some college,1,2,1,6
1588,White,33,<50K,Some college,3,4,0.25,1
1589,White,45,<50K,High school or less,5,3,0.25,3
1590,White,84,<50K,Some college,5,3,0.75,7
1591,White,53,<50K,Some college,4,4,0.75,1
1592,White,31,<50K,College degree,1,1,0.5,1
1593,Other Race/Ethnicity,75,>100K,Some college,4,3,1,6
1594,White,32,<50K,High school or less,2,2,0,2
1595,White,75,$50K-100K,High school or less,1,1,1,1
1596,Other Race/Ethnicity,31,<50K,Some college,4,3,0.5,3
1597,White,70,<50K,College degree,7,2,1,4
1598,Other Race/Ethnicity,55,>100K,College degree,5,3,0.5,7
1599,White,40,<50K,Some college,6,2,0.25,3
1600,Black,41,<50K,College degree,2,1,0.5,2
1601,White,79,$50K-100K,Post-graduate degree,6,2,0.75,4
1602,White,71,<50K,College degree,7,2,1,7
1603,White,34,<50K,Some college,4,3,0.5,3
1604,White,32,$50K-100K,College degree,6,2,0.25,3
1605,Black,73,$50K-100K,College degree,1,1,0.75,4
1606,Other Race/Ethnicity,34,<50K,Some college,3,3,1,7
1607,Hispanic/Latino,38,<50K,College degree,4,1,0.25,1
1608,White,61,$50K-100K,College degree,4,3,0.75,7
1609,White,44,<50K,Some college,6,2,0.5,1
1610,Other Race/Ethnicity,24,>100K,College degree,2,3,0.75,1
1611,White,65,<50K,Some college,7,2,0.75,7
1612,Other Race/Ethnicity,27,$50K-100K,Some college,5,2,0.75,2
1613,Hispanic/Latino,45,<50K,High school or less,2,4,0,4
1614,White,61,<50K,Some college,1,1,1,2
1615,White,59,<50K,College degree,3,2,0.75,3
1616,Other Race/Ethnicity,43,Prefer not to say,High school or less,4,2,0.75,4
1617,Other Race/Ethnicity,61,<50K,Some college,1,3,0.75,4
1618,Hispanic/Latino,53,<50K,High school or less,3,3,0.5,5
1619,White,76,$50K-100K,College degree,7,2,1,7
1620,Hispanic/Latino,19,<50K,High school or less,4,3,0.25,2
1621,White,30,<50K,High school or less,7,1,0.25,1
1622,White,65,>100K,High school or less,7,2,0.25,7
1623,Other Race/Ethnicity,19,<50K,Some college,6,4,0.5,6
1624,White,72,$50K-100K,College degree,1,3,0.5,5
1625,White,42,<50K,Some college,4,2,0.25,6
1626,White,75,$50K-100K,Post-graduate degree,7,2,0.75,7
1627,White,71,$50K-100K,Post-graduate degree,1,1,1,7
1628,White,52,<50K,Some college,2,2,0.5,6
1629,White,37,$50K-100K,College degree,4,3,1,7
1630,White,44,$50K-100K,Post-graduate degree,7,2,1,7
1631,White,40,<50K,High school or less,3,3,0.75,2
1632,Black,43,<50K,High school or less,1,2,0,2
1633,Hispanic/Latino,26,$50K-100K,College degree,1,1,1,1
1634,White,63,$50K-100K,College degree,5,1,0.75,7
1635,White,72,$50K-100K,Some college,7,2,1,6
1636,White,65,Prefer not to say,College degree,1,1,1,5
1637,Black,56,<50K,High school or less,1,3,0.25,1
1638,White,64,>100K,Post-graduate degree,1,1,1,6
1639,White,56,<50K,College degree,4,3,0.75,5
1640,White,20,$50K-100K,Some college,4,3,1,5
1641,White,44,<50K,High school or less,4,3,1,5
1642,Black,78,$50K-100K,College degree,4,3,1,4
1643,White,39,$50K-100K,Some college,3,2,0.75,4
1644,Black,34,<50K,High school or less,4,3,0.25,2
1645,White,63,<50K,Some college,1,1,1,6
1646,Other Race/Ethnicity,60,<50K,College degree,5,3,0.75,7
1647,White,76,<50K,Some college,7,2,0.5,7
1648,White,47,<50K,High school or less,4,3,0.75,3
1649,White,69,<50K,Some college,1,1,1,4
1650,White,60,<50K,Some college,6,2,0.5,7
1651,White,80,<50K,College degree,4,2,1,7
1652,White,22,$50K-100K,Some college,1,1,0.25,5
1653,White,50,<50K,High school or less,4,3,1,3
1654,White,62,>100K,Some college,3,3,1,7
1655,White,51,<50K,College degree,6,2,1,2
1656,White,66,<50K,Some college,6,3,0.75,1
1657,White,65,$50K-100K,High school or less,6,3,0.5,6
1658,White,55,>100K,Some college,1,1,1,4
1659,Hispanic/Latino,60,<50K,Some college,7,2,0.75,7
1660,White,74,>100K,College degree,7,2,0.75,7
1661,Black,39,<50K,College degree,1,4,0.25,1
1662,White,63,<50K,College degree,7,2,0.75,7
1663,White,66,<50K,Post-graduate degree,1,1,0.75,2
1664,White,51,>100K,Some college,4,3,1,7
1665,White,27,<50K,Some college,5,1,0.5,1
1666,White,70,<50K,Some college,7,2,0.5,7
1667,White,29,<50K,High school or less,4,3,0.75,4
1668,White,67,$50K-100K,College degree,7,2,1,7
1669,White,69,<50K,Some college,5,3,0.5,6
1670,White,64,Prefer not to say,College degree,6,2,1,7
1671,White,74,>100K,College degree,1,3,1,5
1672,Hispanic/Latino,23,$50K-100K,High school or less,4,4,0.75,4
1673,Other Race/Ethnicity,25,<50K,College degree,7,2,0.75,6
1674,Hispanic/Latino,54,$50K-100K,College degree,1,2,0.25,1
1675,White,32,$50K-100K,High school or less,6,2,0.25,1
1676,White,74,<50K,Post-graduate degree,1,1,1,2
1677,White,39,<50K,High school or less,3,3,0.25,2
1678,White,54,<50K,Some college,7,2,0.5,7
1679,White,58,$50K-100K,College degree,6,2,1,4
1680,White,57,<50K,Some college,3,3,0.75,4
1681,White,39,<50K,Some college,3,2,0.75,7
1682,White,67,$50K-100K,Some college,6,2,1,7
1683,White,62,<50K,College degree,2,1,0.75,5
1684,White,35,>100K,Post-graduate degree,1,1,0.25,1
1685,White,33,$50K-100K,College degree,4,1,0.25,1
1686,White,38,<50K,College degree,5,1,0.75,4
1687,White,68,$50K-100K,Some college,7,2,1,7
1688,White,68,<50K,Post-graduate degree,1,1,1,3
1689,Black,40,Prefer not to say,Some college,1,1,0.75,7
1690,White,38,<50K,High school or less,3,2,0.5,7
1691,White,67,<50K,Some college,1,3,0.75,4
1692,Other Race/Ethnicity,41,<50K,College degree,2,3,0.75,3
1693,White,49,<50K,Some college,1,3,0.75,1
1694,Other Race/Ethnicity,41,<50K,Some college,2,4,0,4
1695,White,76,<50K,College degree,1,1,1,7
1696,White,77,<50K,College degree,6,3,1,6
1697,White,60,$50K-100K,College degree,3,3,0.5,4
1698,White,35,>100K,College degree,7,2,1,3
1699,White,25,<50K,Some college,4,3,0.25,1
1700,Black,60,<50K,College degree,1,3,0.25,1
1701,White,59,>100K,Some college,2,2,0.75,7
1702,White,73,$50K-100K,High school or less,7,2,0.5,7
1703,White,57,<50K,Some college,7,2,1,7
1704,White,21,>100K,Some college,2,1,0.5,1
1705,White,42,<50K,High school or less,6,4,0.75,4
1706,White,47,<50K,High school or less,4,4,0.75,4
1707,White,42,<50K,College degree,6,2,0.75,4
1708,White,72,$50K-100K,College degree,7,2,0.75,7
1709,Hispanic/Latino,31,<50K,Some college,1,2,0,1
1710,Other Race/Ethnicity,37,<50K,College degree,4,3,0.5,4
1711,White,26,<50K,Some college,2,3,0.5,4
1712,White,32,<50K,High school or less,7,2,0.75,3
1713,White,39,<50K,Post-graduate degree,2,4,0.5,2
1714,White,71,<50K,Some college,1,1,0.5,2
1715,Hispanic/Latino,26,<50K,College degree,2,2,0,6
1716,White,25,<50K,College degree,2,4,0,1
1717,White,66,$50K-100K,High school or less,1,1,1,1
1718,White,56,>100K,Some college,7,2,0.75,7
1719,White,36,$50K-100K,Post-graduate degree,7,2,1,7
1720,White,49,<50K,Post-graduate degree,1,2,0.25,2
1721,White,41,$50K-100K,Post-graduate degree,2,1,1,1
1722,Hispanic/Latino,45,<50K,Some college,4,3,0.75,7
1723,Hispanic/Latino,55,>100K,Post-graduate degree,1,3,1,7
1724,White,26,<50K,Post-graduate degree,4,3,1,6
1725,White,34,$50K-100K,High school or less,7,3,0.25,7
1726,White,21,<50K,Some college,5,1,0.25,1
1727,White,54,<50K,College degree,2,1,0.75,7
1728,White,25,<50K,Some college,1,2,0,1
1729,White,29,<50K,High school or less,7,2,0.25,4
1730,Hispanic/Latino,31,$50K-100K,College degree,1,4,0.5,1
1731,White,25,Prefer not to say,Post-graduate degree,4,4,0,4
1732,White,31,>100K,College degree,1,1,0.25,1
1733,White,63,<50K,High school or less,1,3,0.75,5
1734,White,40,>100K,College degree,1,3,0.25,1
1735,White,59,$50K-100K,High school or less,2,3,0.75,7
1736,White,58,<50K,College degree,5,3,0.75,4
1737,White,58,<50K,College degree,5,3,1,7
1738,White,24,<50K,High school or less,3,2,0.5,1
1739,White,39,<50K,Some college,7,3,0.5,3
1740,White,40,<50K,Some college,4,3,0.75,6
1741,Hispanic/Latino,30,<50K,College degree,1,3,0,5
1742,Black,24,<50K,College degree,2,4,0.25,7
1743,Hispanic/Latino,19,<50K,High school or less,6,3,0,3
1744,White,36,>100K,Post-graduate degree,1,2,0.25,1
1745,White,20,<50K,High school or less,7,2,0,2
1746,Hispanic/Latino,41,$50K-100K,College degree,4,3,1,4
1747,White,18,<50K,High school or less,2,1,0.25,2
1748,White,52,>100K,Post-graduate degree,2,1,0.75,5
1749,White,61,<50K,Some college,1,1,0.25,7
1750,White,36,<50K,Some college,3,2,0.5,3
1751,White,64,<50K,College degree,2,1,0.75,3
1752,White,47,<50K,High school or less,7,2,0.5,7
1753,Hispanic/Latino,32,>100K,College degree,5,1,1,7
1754,White,60,<50K,Some college,7,2,0.75,6
1755,White,57,<50K,College degree,7,2,0.5,2
1756,White,59,>100K,College degree,4,3,0.75,7
1757,Black,40,<50K,College degree,1,1,0,1
1758,Hispanic/Latino,25,<50K,Some college,4,4,0.25,1
1759,White,35,>100K,Post-graduate degree,1,1,0.25,1
1760,Black,42,>100K,Post-graduate degree,1,1,0.25,1
1761,Black,45,$50K-100K,Some college,5,1,0.5,2
1762,White,62,$50K-100K,College degree,4,2,1,4
1763,White,21,$50K-100K,College degree,1,1,0.25,2
1764,White,56,<50K,College degree,1,1,0.75,4
1765,White,64,>100K,Post-graduate degree,1,1,0.5,1
1766,White,21,$50K-100K,College degree,1,1,0.75,3
1767,Black,41,<50K,College degree,7,2,1,2
1768,Hispanic/Latino,47,$50K-100K,Some college,7,2,1,7
1769,Hispanic/Latino,58,<50K,High school or less,1,1,0.5,7
1770,Hispanic/Latino,46,<50K,College degree,1,1,1,1
1771,White,46,<50K,Some college,6,2,0.75,6
1772,White,63,<50K,Some college,1,1,0.75,7
1773,White,58,<50K,College degree,1,1,0.25,1
1774,Black,63,<50K,Some college,1,1,0.5,2
1775,Other Race/Ethnicity,57,<50K,College degree,4,3,0.5,4
1776,White,40,<50K,High school or less,5,1,0.25,1
1777,Hispanic/Latino,29,$50K-100K,College degree,7,3,0.5,7
1778,Black,42,<50K,College degree,1,2,0.25,2
1779,Hispanic/Latino,20,>100K,High school or less,1,4,0.25,4
1780,Other Race/Ethnicity,52,<50K,High school or less,5,3,0.5,1
1781,Other Race/Ethnicity,18,$50K-100K,Some college,5,1,0.75,4
1782,White,23,$50K-100K,College degree,5,1,0.25,3
1783,White,35,>100K,Post-graduate degree,1,2,0.25,1
1784,White,21,$50K-100K,Some college,3,4,0.75,6
1785,Hispanic/Latino,29,<50K,High school or less,4,4,0.25,2
1786,Hispanic/Latino,18,<50K,Some college,1,1,0.75,1
1787,White,63,<50K,Some college,7,2,0.75,7
1788,Black,29,<50K,Some college,2,1,0.5,1
1789,White,21,Prefer not to say,High school or less,4,4,0.25,5
1790,White,40,>100K,Post-graduate degree,1,1,0,1
1791,Other Race/Ethnicity,21,$50K-100K,Some college,5,4,0.5,7
1792,White,34,$50K-100K,High school or less,5,3,0,1
1793,Hispanic/Latino,27,$50K-100K,College degree,6,2,1,6
1794,White,55,<50K,Some college,4,3,1,7
1795,White,56,$50K-100K,College degree,7,2,0.5,7
1796,Other Race/Ethnicity,63,<50K,Some college,1,3,1,3
1797,Hispanic/Latino,47,>100K,Post-graduate degree,2,1,0,2
1798,White,37,<50K,High school or less,7,2,1,7
1799,White,57,<50K,High school or less,5,4,0.5,4
1800,White,36,<50K,Some college,7,4,0.75,5
1801,White,49,<50K,College degree,3,3,0.75,6
1802,White,52,$50K-100K,College degree,1,3,0.5,1
1803,White,63,$50K-100K,College degree,7,2,1,4
1804,Other Race/Ethnicity,44,<50K,High school or less,4,3,0.5,4
1805,Hispanic/Latino,42,<50K,High school or less,1,3,0,4
1806,White,49,>100K,Post-graduate degree,7,2,0.5,7
1807,White,59,$50K-100K,Post-graduate degree,1,1,1,1
1808,Hispanic/Latino,42,<50K,High school or less,6,2,0.5,7
1809,White,39,<50K,College degree,2,3,0.75,6
1810,White,31,>100K,College degree,1,1,0,1
1811,Black,54,<50K,College degree,1,1,0.75,7
1812,Black,57,$50K-100K,College degree,2,3,0.75,5
1813,White,53,<50K,Some college,5,3,1,4
1814,Black,39,$50K-100K,High school or less,1,1,0.5,1
1815,White,53,<50K,Some college,6,3,0.25,4
1816,White,40,>100K,College degree,1,2,0.75,2
1817,Other Race/Ethnicity,46,$50K-100K,College degree,4,3,1,3
1818,Hispanic/Latino,49,<50K,Some college,2,3,0.5,1
1819,White,30,>100K,College degree,1,1,0.25,1
1820,White,59,$50K-100K,Some college,7,2,0.75,7
1821,Other Race/Ethnicity,45,<50K,Post-graduate degree,7,4,0.75,7
1822,White,19,Prefer not to say,High school or less,1,1,0.5,6
1823,White,42,$50K-100K,College degree,6,2,1,3
1824,White,29,$50K-100K,High school or less,6,3,0.75,3
1825,Hispanic/Latino,56,<50K,Some college,7,2,0.25,7
1826,White,24,<50K,College degree,4,2,0.75,7
1827,White,61,$50K-100K,Some college,3,4,0.5,4
1828,Hispanic/Latino,24,<50K,High school or less,4,4,0.75,7
1829,Hispanic/Latino,35,$50K-100K,College degree,1,1,0.25,4
1830,White,62,<50K,High school or less,6,2,1,7
1831,White,31,<50K,Some college,6,2,0.25,4
1832,Black,40,>100K,College degree,1,3,0.5,1
1833,White,40,>100K,Post-graduate degree,1,3,0,3
1834,White,36,<50K,High school or less,4,4,0.25,1
1835,White,58,<50K,Some college,7,3,1,7
1836,White,47,<50K,High school or less,1,4,0,1
1837,White,56,<50K,Some college,1,1,1,3
1838,Other Race/Ethnicity,57,<50K,College degree,7,2,1,7
1839,White,30,>100K,College degree,1,1,0.25,1
1840,White,62,$50K-100K,College degree,6,2,1,7
1841,White,42,>100K,Post-graduate degree,1,2,0,1
1842,White,59,$50K-100K,College degree,7,2,0.75,7
1843,White,34,<50K,Some college,2,1,0.5,1
1844,White,46,<50K,Some college,6,3,1,4
1845,Black,64,$50K-100K,College degree,5,3,0.75,7
1846,White,50,$50K-100K,College degree,6,2,0.5,7
1847,White,31,>100K,College degree,1,3,0.5,2
1848,White,47,<50K,Some college,4,4,0.25,4
1849,White,57,$50K-100K,College degree,6,1,1,1
1850,White,40,<50K,Some college,6,2,0.75,2
1851,Other Race/Ethnicity,26,<50K,High school or less,5,3,0.75,4
1852,Black,22,$50K-100K,High school or less,1,2,0.5,1
1853,White,60,Prefer not to say,Some college,6,3,1,3
1854,Hispanic/Latino,23,<50K,Some college,2,3,1,4
